module	trait	nObs	bicor	Z	t	p
blue	poverty	25	-0.0151436916670988	-0.0726321464932059	0.0726349230881677	0.942724600515261
blue	soc_tot	25	0.0122667428055971	0.0588321828384746	0.0588336584399067	0.953592791528535
blue	wt_0wk	24	0.185250781640025	0.879052634781264	0.884207690814541	0.38614554370642
blue	wt_6mo	19	0.451859590573853	2.00809471628521	2.08842914981543	0.0521129057832029
blue	wt_12mo	20	0.55069883631346	2.62782283524304	2.79909674440231	0.0118596554691408
blue	bmi_24mo	20	0.585941001711277	2.84877355059766	3.06771856511646	0.0066310143778267
blue	zwfl_pct_0wk	19	-0.262975876909442	-1.11036347574382	1.12383355132334	0.276703483863304
blue	zwfl_pct_6mo	18	0.368301472327822	1.54582636249859	1.5845925759417	0.132622539615106
blue	zwfl_pct_9mo	14	0.663506710916469	2.76799892431098	3.07210079433099	0.00967894088056882
blue	zwfl_pct_12mo	20	0.585020595272869	2.84283185491202	3.06038934620454	0.00673796286718499
blue	zbmi_24mo_pct	20	0.475164931648511	2.19225946569608	2.29112572119138	0.0342371790086045
blue	wzd_0to6mo	19	0.317096065733272	1.35409065115116	1.37856351652819	0.18590169007786
blue	wzd_6to12mo	18	0.101993903679753	0.409399201184062	0.410114351292988	0.687161018035962
blue	wflzd_0to6mo	18	0.554949662202039	2.5020221161984	2.66839948419605	0.0168251910661356
blue	wflzd_6to12mo	17	0.228833134940001	0.902241583661538	0.910424429632994	0.376996892104984
blue	rwg_wei_0to6mo	19	0.256151488040211	1.08019296140467	1.09259217534271	0.289815010565671
